Date,Close,High,Low,Open,Volume
1995-12-01,36.11083221435547,36.166344638973996,36.02756357742767,36.11083221435547,465200
1995-12-04,36.55495071411133,36.55495071411133,36.14785938750518,36.194119765528605,631700
1995-12-05,36.795528411865234,36.83253673815326,36.49020971998906,36.51796596470508,567700
1995-12-06,36.87876892089844,37.02680211275353,36.71223158006147,36.88802099538938,272800
1995-12-07,36.68449783325195,36.87879151660587,36.65674159277282,36.83253111580732,289700
1995-12-08,36.80474090576172,36.85100126386348,36.57343911525291,36.84174919224313,296900
1995-12-11,36.96204376220703,37.0360603704918,36.80475846960189,36.878775077886665,186500
1995-12-12,36.85102081298828,36.925037425216225,36.79550835381732,36.79550835381732,299400
1995-12-13,37.082332611083984,37.12859300605789,36.89729103118835,36.89729103118835,390700
1995-12-14,36.81400680541992,37.1840898092442,36.72148605446385,37.11932528357495,395000
1995-12-15,36.827484130859375,36.864721223003826,36.69715430835381,36.864721223003826,416700
1995-12-18,36.1199836730957,36.50166391294027,36.11067439895316,36.50166391294027,862300
1995-12-19,36.50166320800781,36.548209577821645,36.092055153646086,36.13860152345992,1022600
1995-12-20,36.14792251586914,36.65062347282431,36.14792251586914,36.61338636490171,1349800
1995-12-21,36.3340950012207,36.44580628485243,36.194455896681035,36.36202282212864,857600
1995-12-22,36.46443557739258,36.56683761756397,36.42719847187571,36.5296005120471,332800
1995-12-26,36.64130401611328,36.659922564901954,36.53890199777556,36.61337619293027,432200
1995-12-27,36.6226921081543,36.73440342114308,36.55752717557751,36.73440342114308,151800
1995-12-28,36.58545684814453,36.734405272971586,36.492364082627624,36.54821974193777,256200
1995-12-29,36.63200378417969,36.65993161425657,36.49236463379527,36.622694507487395,339200
1996-01-02,37.02300262451172,37.02300262451172,36.54822939497938,36.58546651102113,514400
1996-01-03,37.12538146972656,37.23709274797048,36.939196005986716,37.14400001610055,610300
1996-01-04,36.7716178894043,37.31155556980568,36.473721238148364,37.17191651452946,1129700
1996-01-05,36.697174072265625,36.79026685276351,36.44582356492134,36.52960706736943,302400
1996-01-08,36.83680725097656,36.88335363365407,36.78095159176356,36.82749797444106,179900
1996-01-09,36.20377731323242,36.97644728417567,36.11999382240725,36.948519453900616,415500
1996-01-10,35.729000091552734,36.231700978718926,35.533505302099215,36.15722677321282,787700
1996-01-11,35.94312286376953,35.94312286376953,35.617298129184725,35.784865135542624,513200
1996-01-12,35.887271881103516,36.04552962999554,35.552137824626286,36.03622035064895,390400
1996-01-15,35.812774658203125,36.017578672364934,35.663826284267266,35.896558118542046,154200
1996-01-16,36.25032424926758,36.27825207996809,35.68245835835712,35.98966449606278,454600
1996-01-17,36.13861083984375,36.41788913072353,36.01759024712918,36.16653866893172,407600
1996-01-18,36.25960922241211,36.287537034393424,35.97102183193848,36.278227763732986,425600
1996-01-19,36.50166320800781,36.59475594763548,36.22238498912482,36.25962208497588,169800
1996-01-22,36.510963439941406,36.59474688485713,36.40856145171107,36.473726353312195,288200
1996-01-23,36.59476089477539,36.59476089477539,36.41788466557144,36.49235886734153,362200
1996-01-24,36.89265441894531,36.967128614088274,36.63199473594494,36.65061328473068,1506500
1996-01-25,36.76231384277344,36.93919000458977,36.71576748440072,36.920571461240684,298400
1996-01-26,37.07884216308594,37.09746071300464,36.68785261479329,36.734398989590034,726300
1996-01-29,37.22779083251953,37.22779083251953,37.022986781928026,37.050914607008686,254800
1996-01-30,37.544288635253906,37.618762800659816,37.25570124430601,37.302247597684705,272100
1996-01-31,37.935306549072266,37.94461582675302,37.51638905343834,37.535007608799845,498000
1996-02-01,38.07493209838867,38.07493209838867,37.87012806265162,37.89805588570667,373900
1996-02-02,37.91667938232422,38.14010199592004,37.832895902225786,38.05631851582161,496200
1996-02-05,38.223876953125,38.27973259406966,37.79565037254932,37.851506013493974,295300
1996-02-06,38.58693313598633,38.624170224657966,38.186634432766205,38.24249006577366,301600
1996-02-07,38.81037139892578,38.81037139892578,38.54040239663054,38.5776395003954,585100
1996-02-08,39.22929763793945,39.26653475007798,38.68005023389616,38.754524458173215,1526600
1996-02-09,39.21997833251953,39.54580298042795,39.033792819429,39.210669056865,804600
1996-02-12,39.517860412597656,39.69473658405569,39.2572007915016,39.29443788022961,626500
1996-02-13,39.43410110473633,39.731997996934524,39.322389770162005,39.350317603805586,1045900
1996-02-14,39.08964920043945,39.53649444016823,39.07103064878409,39.406164578580665,431400
1996-02-15,38.84761428833008,39.26653176807483,38.80106790169177,39.00587200290032,889500
1996-02-16,38.689353942871094,38.86623020006901,38.56833334584094,38.77313743312274,606100
1996-02-20,38.30766677856445,38.50316155434814,38.05631635255686,38.39145025390032,492300
1996-02-21,38.782440185546875,38.810368010932535,38.38214135501915,38.38214135501915,434000
1996-02-22,39.3968391418457,39.51785967796196,38.96861262943433,38.996540445461164,721400
1996-02-23,39.28514862060547,39.68544752835098,38.92208682055722,39.62028258988078,1430400
1996-02-26,38.72658920288086,39.25721794917033,38.70797065037947,39.173434462914095,1408400
1996-02-27,38.605567932128906,38.828990558213086,38.42869168647893,38.81968128212625,601000
1996-02-28,38.42868423461914,39.16411690286888,38.42868423461914,38.912766497264535,865900
1996-02-29,38.05631637573242,38.69865635369855,38.05631637573242,38.20526477642022,914300
1996-03-01,38.661407470703125,38.661407470703125,37.898047149827214,38.51245911541026,1452600
1996-03-04,38.884849548339844,39.11758147046302,38.61488051867696,38.74521039506594,652600
1996-03-05,39.24788284301758,39.24788284301758,38.773110066690755,38.79172860693886,402000
1996-03-06,38.903446197509766,39.3037448781733,38.903446197509766,39.192033618453245,624700
1996-03-07,39.098960876464844,39.11757942926316,38.86622896648589,38.977940283275785,534200
1996-03-08,37.8328971862793,38.65211346393495,36.93920670156404,38.242505325107125,2289900
1996-03-11,38.27043533325195,38.326290991729095,37.57223960228774,37.683950919242015,1511400
1996-03-12,37.972530364990234,38.15871585341872,37.47913882065474,38.01907673709736,1385300
1996-03-13,38.233177185058594,38.39143479697629,38.00975467411595,38.22386791376931,1019300
1996-03-14,38.40074157714844,38.614854802911935,38.270411787553265,38.28903032892401,725600
1996-03-15,38.37495422363281,38.496512314497146,38.1505392866525,38.3375517341361,869200
1996-03-18,39.1136360168457,39.1136360168457,38.64610510581479,38.73026066980036,917600
1996-03-19,39.02949523925781,39.459623840361274,38.89858653457414,39.459623840361274,858300
1996-03-20,38.98273849487305,39.21650401714981,38.68351862635879,39.21650401714981,744300
1996-03-21,38.88923645019531,39.0481970223649,38.75832774370271,39.02949577858024,650800
1996-03-22,38.99208450317383,39.0949413208081,38.861175826184756,38.907928925109424,344500
1996-03-25,38.91727828979492,39.384809263963525,38.81442147547783,39.34740678603004,802400
1996-03-26,39.10429382324219,39.20715064582843,38.81442459595368,38.85182707689414,969400
1996-03-27,38.74897384643555,39.18845303822668,38.71157136202779,39.16040117492087,809600
1996-03-28,38.898597717285156,38.9172989661877,38.5993777348445,38.608728359295775,1001300
1996-03-29,38.711570739746094,39.010790610198235,38.5245583207135,39.010790610198235,457700
1996-04-01,39.160400390625,39.16975101153967,38.777024933123656,38.89858300501432,773400
1996-04-02,39.23520278930664,39.23520278930664,39.07624224416407,39.20715092839912,638800
1996-04-03,39.23520278930664,39.26325465021415,39.00143728174404,39.094943484769075,288000
1996-04-04,39.20713806152344,39.32869608556346,39.19778744428959,39.23518991322498,934900
1996-04-08,38.53389358520508,38.53389358520508,38.05701210671795,38.22532321677223,2217200
1996-04-09,38.38431930541992,38.683539334110165,38.309514298247365,38.683539334110165,1180900
1996-04-10,37.70170974731445,38.487162033716835,37.55209978799971,38.31885082948775,939500
1996-04-11,37.65494918823242,37.98222090951082,37.178067537226745,37.79520849735174,1276000
1996-04-12,38.131832122802734,38.18793584833898,37.80456039050796,37.91676784158045,411300
1996-04-15,38.44975280761719,38.49650591171205,38.20663666632389,38.32819473697054,484200
1996-04-16,38.56196975708008,38.692878480794704,38.440411656487925,38.52456726459019,429700
1996-04-17,38.46845626831055,38.6367674527611,38.20663887027634,38.52455999646073,525300
1996-04-18,38.52455520629883,38.646113268842974,38.35624404277617,38.561957687081645,818600
1996-04-19,38.618064880371094,38.81442792213569,38.55261053311623,38.71157109073519,885100
1996-04-22,38.91727828979492,39.066888201528876,38.6554609442605,38.973382006695154,828900
1996-04-23,39.03884506225586,39.06689692697125,38.767677036673724,38.8518326308199,225400
1996-04-24,38.898597717285156,39.23522019753089,38.814442097223726,39.23522019753089,699000
1996-04-25,39.07624053955078,39.23520107775905,38.74896884323964,38.982734340604736,475500
1996-04-26,39.160400390625,39.384815292577,39.03884231873433,39.17910163245433,563300
1996-04-29,39.160400390625,39.235205357942334,38.99208921416099,38.99208921416099,219900
1996-04-30,39.13235855102539,39.23521540743191,38.97339795476077,39.16041042095444,184400
1996-05-01,39.21650695800781,39.37546752507651,39.066897012531385,39.12300074208505,561900
1996-05-02,38.54328155517578,39.123020384972214,38.356269029435,38.90795598037032,1299600
1996-05-03,38.48716354370117,38.8892403251344,38.15054112203615,38.76768222842203,1329300
1996-05-06,38.44975280761719,38.63676522399665,38.11313045813416,38.63676522399665,647500
1996-05-07,38.290794372558594,38.4497549352774,38.159885673849,38.4497549352774,582100
1996-05-08,38.76765823364258,38.76765823364258,37.748440976655836,38.10376442404571,1694700
1996-05-09,38.73961639404297,38.93597940255731,38.59935710224701,38.63675958005927,593400
1996-05-10,39.12299346923828,39.25390214719462,38.935981072157794,39.12299346923828,925100
1996-05-13,39.71208190917969,39.88039306396312,39.179096585698815,39.21649906453958,867500
1996-05-14,39.9552001953125,40.05805701772028,39.83364213246695,39.8710446133425,632300
1996-05-15,39.90845489501953,40.282479776884756,39.88040302887964,39.96455862729932,466100
1996-05-16,39.992584228515625,40.058038539855254,39.66531267181746,39.68401390362878,514400
1996-05-17,40.207664489746094,40.27311882728754,40.09545705396075,40.09545705396075,427700
1996-05-20,40.47883987426758,40.54429422379862,40.08611377708134,40.488190495629155,788500
1996-05-21,40.42271423339844,40.61907717554541,40.394662384520295,40.54427224520371,352700
1996-05-22,40.80609893798828,40.80609893798828,40.32921739677897,40.46947667360524,1218100
1996-05-23,40.637813568115234,40.955734797134085,40.41339858292546,40.862228553305016,967900
1996-05-24,40.7967529296875,40.89025912480482,40.65649363701152,40.675194876034986,659100
1996-05-28,40.38534927368164,40.918334897344494,40.28249239893969,40.918334897344494,456400
1996-05-29,40.114166259765625,40.506892363008085,39.983257558684805,40.469489876984994,649600
1996-05-30,40.31987762451172,40.52559128586127,39.945852785694356,40.05806023733957,895800
1996-05-31,40.02066421508789,40.47884471661576,40.02066421508789,40.31053351197287,923500
1996-06-03,40.13286590576172,40.160917769162765,39.91780161968704,40.03000907329122,503100
1996-06-04,40.413368225097656,40.45077069453319,40.24505711263774,40.319862051508814,627100
1996-06-05,40.768699645996094,40.8154527419204,40.34792178267733,40.432077355341086,428000
1996-06-06,40.469482421875,40.9931171297366,40.39467746360906,40.9931171297366,523300
1996-06-07,40.469482421875,40.47883304165825,39.60922540181666,39.60922540181666,1422800
1996-06-10,40.338584899902344,40.53494796965152,40.27313054331928,40.41338987885441,548800
1996-06-11,40.30119705200195,40.71262458571149,40.30119705200195,40.488209567324475,688700
1996-06-12,40.226383209228516,40.53495379172608,40.160928843244186,40.432096930893564,1120600
1996-06-13,40.226383209228516,40.37599318862127,39.992617616427324,40.31988944634899,1502000
1996-06-14,40.058074951171875,40.24508743927258,39.92716620950138,40.24508743927258,1468200
1996-06-17,40.03000259399414,40.226365606017936,39.92714577817215,40.07675569209504,1101000
1996-06-18,39.70275115966797,40.11417863282515,39.69340053527803,40.00197114014592,718000
1996-06-19,39.88040542602539,40.09546974602506,39.74949670950386,39.88975604863408,552100
1996-06-20,39.85232925415039,40.048692209180224,39.609213214589644,39.91778357249367,1234400
1996-06-21,40.19511413574219,40.19511413574219,39.93190945945576,40.044711463578516,573300
1996-06-24,40.27031326293945,40.439516259842556,40.21391226397175,40.28911359592868,416500
1996-06-25,40.22332763671875,40.411331037684945,40.1763267864772,40.38313052754002,454400
1996-06-26,39.95072555541992,40.26093118914436,39.941325384700995,40.176329652674056,838200
1996-06-27,40.232723236083984,40.336125094868315,39.800315462985886,39.95071816667218,1090500
1996-06-28,40.37371826171875,40.608722442520374,40.289116756630165,40.40191876341495,1060800
1996-07-01,40.721527099609375,40.73092726745323,40.4207217286058,40.477122735668964,471300
1996-07-02,40.57112503051758,40.693327214344436,40.50532385461081,40.68392704635775,389400
1996-07-03,40.486515045166016,40.60871720341704,40.34551255487637,40.55231620730118,308300
1996-07-05,39.452510833740234,39.96952014893102,39.33030863196787,39.78151676158891,842900
1996-07-08,39.2927131652832,39.69692050167249,39.179911117918756,39.48071657755729,942000
1996-07-09,39.452510833740234,39.59351337424681,39.33030863196787,39.471311172474444,716300
1996-07-10,39.61231231689453,39.61231231689453,39.05770234378187,39.44310927424999,1132300
1996-07-11,38.81330108642578,39.51831382110293,38.42789412480228,39.44311246273737,1587400
1996-07-12,38.84148025512695,39.048283877008075,38.55007515156719,38.87908091365079,1312000
1996-07-15,37.694679260253906,38.93550161994306,37.694679260253906,38.93550161994306,1951300
1996-07-16,37.788673400878906,38.20228077143579,36.3222472689045,37.80747373590422,4141000
1996-07-17,38.2398796081543,38.50308428588987,37.90147359392284,38.35268161289811,1340500
1996-07-18,38.766292572021484,38.832093747580195,38.09888064849735,38.352685182795256,1432500
1996-07-19,38.48429870605469,38.7287031433672,38.27749495140564,38.672302119372006,1216000
1996-07-22,38.20228958129883,38.352692296185836,37.91088432120526,38.22108992065971,519800
1996-07-23,37.713470458984375,38.46548382805685,37.64766928919053,38.25868015156191,1479800
1996-07-24,37.788673400878906,38.01427742118266,37.07426066991702,37.26226402017014,2463400
1996-07-25,38.12706756591797,38.23986954096507,37.97666493252184,38.164668224267004,1989800
1996-07-26,38.33386993408203,38.390270919762386,38.13646648420078,38.23986829128143,642300
1996-07-29,37.91088104248047,38.333888641516324,37.86388019814315,38.27748762831155,1297900
1996-07-30,38.2774772644043,38.315077929693494,37.86386994622311,38.1646752685367,1868200
1996-07-31,38.559486389160156,38.66288822979418,38.21168019793662,38.30568187124028,767100
1996-08-01,39.19868850708008,39.33969098372425,38.54067694940727,38.59707794006494,1168600
1996-08-02,40.044708251953125,40.06350858446578,39.55589960662412,39.70630226672535,1098500
1996-08-05,39.80971145629883,40.06351599214772,39.687509272371585,40.05411582415332,710200
1996-08-06,39.93190383911133,40.016505330295885,39.584097708685924,39.80030151949091,640000
1996-08-07,40.03531265258789,40.157514827859934,39.78150813471518,40.082313489230984,917800
1996-08-08,39.96949768066406,40.04469899332759,39.81909505533701,40.04469899332759,925100
1996-08-09,39.83790969848633,40.166915559611155,39.743908023879236,40.1105145548469,648800
1996-08-12,40.129310607910156,40.223312272487135,39.70630311731377,39.856705780636936,764200
1996-08-13,39.80971145629883,40.08231632813653,39.70630960836039,40.05411582415332,805200
1996-08-14,39.95072555541992,39.98832623829561,39.70632111672794,39.81912316535501,533800
1996-08-15,39.87550354003906,40.08230718876156,39.828502710783944,39.84730304248599,632600
1996-08-16,40.21391296386719,40.23271329718363,39.9883089640699,39.9883089640699,475100
1996-08-19,40.232723236083984,40.26092374302517,40.08232053239769,40.22332306710359,436400
1996-08-20,40.20449447631836,40.25149528819154,40.110492852572,40.24209512581691,645700
1996-08-21,40.06349182128906,40.19509409381324,39.931889548764886,40.10109247058168,266400
1996-08-22,40.43952178955078,40.51472313179077,40.13871642059085,40.15751675615085,584800
1996-08-23,40.22332763671875,40.43013137778157,40.09172525604241,40.3643301874434,757100
1996-08-26,40.02592468261719,40.17632740570828,39.96012349126483,40.12932655474231,784700
1996-08-27,40.176326751708984,40.213927431869685,40.007123690985836,40.138726071548284,389400
1996-08-28,40.11049270629883,40.307896115446304,40.10109254395847,40.27029546608488,227600
1996-08-29,39.7157096862793,40.0635159012834,39.4807054869522,40.0635159012834,680200
1996-08-30,39.30211639404297,39.71572393322926,39.17991416655611,39.70632376188412,1500900
1996-09-03,39.555885314941406,39.612286292101494,38.72867098326012,38.78507196042021,1782000
1996-09-04,39.59351348876953,40.157523652427216,39.39610993148934,39.55591281119235,930200
1996-09-05,39.114097595214844,39.56530564245596,39.114097595214844,39.4055027923914,616600
1996-09-06,39.668697357177734,39.809699835935476,39.189288929401414,39.25509008615503,804900
1996-09-09,40.13872528076172,40.148125450616696,39.75331831670756,39.81911950569242,719200
1996-09-10,40.11991882324219,40.251521181144106,39.93191545481088,40.08231814955593,669900
1996-09-11,40.34552001953125,40.3831206905653,39.95071297367377,40.044714651258886,713500
1996-09-12,40.62751007080078,40.74971220659912,40.40190612778847,40.458307113541544,713300
1996-09-13,41.24794006347656,41.285540738101425,40.98473534110251,41.09753736497711,2008800
1996-09-16,41.39834976196289,41.605153507367795,41.24794703803206,41.30434805950612,1220200
1996-09-17,41.30434799194336,41.50175156677968,41.05054339572522,41.43595037516757,604700
1996-09-18,41.20094299316406,41.36074587495366,41.04114011137447,41.24794384074924,225500
1996-09-19,41.36073303222656,41.38893353202126,41.078728034279564,41.135129033868964,410000
1996-09-20,41.50746536254883,41.59250228225358,41.3468400697732,41.47911972264725,948400
1996-09-23,41.49801254272461,41.573600908011905,41.214556172897254,41.403527086115496,466800
1996-09-24,41.48855209350586,41.875942354456384,41.30902977745562,41.460206464655826,1269800
1996-09-25,41.516910552978516,41.68698437863933,41.42242509427807,41.68698437863933,1353300
1996-09-26,41.49801254272461,41.838160186517435,41.356284357810935,41.573600908011905,773200
1996-09-27,41.535797119140625,41.55469420609201,41.346826249626794,41.55469420609201,407600
1996-09-30,41.49801254272461,41.76257182123014,41.469666905741875,41.59249799933373,578200
1996-10-01,41.72479248046875,41.753138127534285,41.38464471568232,41.545270049053684,561400
1996-10-02,42.008216857910156,42.083805192337344,41.81924602184218,41.875937272662576,609000
1996-10-03,41.97041702270508,42.04600534692427,41.847585995848895,42.02710826586947,342200
1996-10-04,42.53734588623047,42.53734588623047,42.02712450065596,42.14050703078363,754100
1996-10-07,42.58457565307617,42.707406690016484,42.48064169874206,42.518435863954466,235100
1996-10-08,42.41450119018555,42.74520013018476,42.338912861042864,42.60347201304224,386200
1996-10-09,42.08380126953125,42.55622831566429,42.03655856491795,42.480639988283,528800
1996-10-10,41.9987907409668,42.244452959024194,41.95154800672499,42.08382766260205,1562200
1996-10-11,42.51844024658203,42.51844024658203,42.15939564005534,42.15939564005534,331300
1996-10-14,42.575157165527344,42.7452310290381,42.5090173297176,42.51846587769042,201600
1996-10-15,42.51844024658203,43.00976444498698,42.30112377421061,43.00976444498698,776900
1996-10-16,42.726314544677734,42.726314544677734,42.291681535156464,42.63182910782528,590100
1996-10-17,42.83969497680664,42.9530774954925,42.660172655554035,42.858592063254285,792500
1996-10-18,43.066463470458984,43.123154734351644,42.76411006303145,42.85859550285255,695800
1996-10-21,43.009761810302734,43.31211514464581,42.89637930992408,43.104247227284944,879200
1996-10-22,42.70740509033203,42.981412777858495,42.68850800843365,42.97196423690931,848900
1996-10-23,42.8491325378418,42.86802961944613,42.442845283348476,42.61291901778754,735900
1996-10-24,42.48064422607422,42.92472569374003,42.46174714234376,42.84913735881819,379300
1996-10-25,42.51844024658203,42.66961692301432,42.405057739257806,42.471197535196936,568300
1996-10-28,42.235008239746094,42.77357545891064,42.21611114433681,42.55625886170389,975400
1996-10-29,42.575157165527344,42.67909119322836,42.14997250675044,42.3672891101253,815900
1996-10-30,42.43342208862305,42.70742993555471,42.38617935639345,42.70742993555471,495400
1996-10-31,42.83969497680664,42.858592063254285,42.44285616140614,42.49009887752525,726300
1996-11-01,42.688499450683594,43.028646856665134,42.490080130527694,42.924712927059666,821300
1996-11-04,42.97197341918945,42.97197341918945,42.65072295827203,42.745208387953625,1608400
1996-11-05,43.217628479003906,43.41604784893375,43.104245981901144,43.11369452332637,764000
1996-11-06,44.04911422729492,44.068011316195516,43.25543649346979,43.29323067127098,1665000
1996-11-07,44.15304946899414,44.32312327392499,43.86014458272433,43.91683585103461,1446300
1996-11-08,44.39869689941406,44.40814544099725,43.99240961133685,44.16248335983429,1355700
1996-11-11,44.35145568847656,44.455389649399706,44.27586735325973,44.29476443706394,655900
1996-11-12,44.21919250488281,44.5026488670936,44.15305268703363,44.47430323087252,719900
1996-11-13,44.41761779785156,44.483757624395906,44.15305849167419,44.26644105146449,481900
1996-11-14,44.71052169799805,44.71052169799805,44.238094376590624,44.25699146944692,558800
1996-11-15,44.76720428466797,45.05066062247718,44.57823339279516,44.823895552229814,2250900
1996-11-18,44.776649475097656,44.89948054561386,44.58767859738043,44.85223782618455,1518200
1996-11-19,45.0978889465332,45.107337488110105,44.76718999134179,44.83332978238007,1029300
1996-11-20,45.17351150512695,45.36248247983988,44.93729778673578,45.08847456650613,730000
1996-11-21,45.10735321044922,45.2585299283728,44.975073582266084,45.23018429376213,653000
1996-11-22,45.45695495605469,45.50419768621063,45.173498575118984,45.173498575118984,965100
1996-11-25,46.03330993652344,46.052207025988345,45.400257439448914,45.50419143150592,2058800
1996-11-26,45.88214111328125,46.373465523884754,45.636478907979495,46.127803318583005,2861800
1996-11-27,45.79709243774414,46.07110021176819,45.74040117415296,45.99551186031328,872000
1996-11-29,45.96715545654297,46.08998649887288,45.872670039366106,45.95770691482528,1073400
1996-12-02,45.986061096191406,46.033303813569866,45.58922227021236,45.91047274838588,1350600
1996-12-03,45.20182418823242,46.307303584140286,45.20182418823242,45.99550170324319,1777800
1996-12-04,45.324703216552734,45.39084307949121,44.805032864893285,45.277460457310966,2365100
1996-12-05,45.20182418823242,45.43803773436658,45.06954460239729,45.258515439304624,1697700
1996-12-06,44.9372673034668,45.20182648860075,43.935721816888275,44.29476642528435,3401800
1996-12-09,45.59868240356445,45.608130949441694,45.09790947207069,45.16404929321137,1864600
1996-12-10,45.38135528564453,45.759297032766284,45.33411256725431,45.693157227019974,1331600
1996-12-11,44.96561050415039,45.12623571502884,44.33255820245296,44.52152903878055,1847900
1996-12-12,44.21919250488281,45.27742959046975,44.105809959998496,45.22073831802759,2540200
1996-12-13,44.33255386352539,44.49317905868309,43.784538491810885,44.181377209259324,1678300
1996-12-16,43.76565933227539,44.559337092187114,43.57668843705831,44.44595455505687,1831100
1996-12-17,44.1152458190918,44.31366521557946,43.46329637348945,43.633370141907456,2023200
1996-12-18,44.464839935302734,44.606568069393155,44.30421471666692,44.37035451257578,1666800
1996-12-19,45.38135528564453,45.42859800403475,44.68216305346929,44.86168538335212,2269300
1996-12-20,45.4809455871582,46.012664366465266,45.423975717946725,45.65185519479262,1543200
1996-12-23,45.36698532104492,45.699309407741566,45.16759086902694,45.632844590402236,1263700
1996-12-24,45.69932174682617,45.69932174682617,45.45245235862391,45.48093728803187,633000
1996-12-26,46.050621032714844,46.07910595294127,45.803751724085856,45.84173161772109,1384300
1996-12-27,46.10761642456055,46.20256621126681,45.87973693646552,46.05064655253679,410400
1996-12-30,45.70883560180664,46.259544464479006,45.67085568024303,46.259544464479006,694100
1996-12-31,44.87324142456055,45.803748758374965,44.87324142456055,45.74677892161082,1378100
1997-01-02,44.98720169067383,45.19609118776011,44.208613565170396,45.19609118776011,2031900
1997-01-03,45.63285446166992,45.65184441358905,45.01568102429819,45.19608556752993,2123200
1997-01-06,45.23408126831055,45.84175994194024,45.15812143410683,45.63287039788003,1374100
1997-01-07,45.78477478027344,45.860734589116696,45.04416664405168,45.23406616615982,939000
1997-01-08,45.385982513427734,46.050630792913076,45.385982513427734,46.03164084207064,1802200
1997-01-09,45.76577377319336,46.10759283042053,45.53789440170858,45.613854192203505,1415700
1997-01-10,46.259525299072266,46.335485110729195,45.12012812421827,45.12012812421827,2369500
1997-01-13,46.19304656982422,46.48739075146133,45.96516720339549,46.48739075146133,1364600
1997-01-14,46.77226638793945,47.02863082002925,46.48741701895078,46.601356766546246,2111200
1997-01-15,46.65833282470703,46.91469729077685,46.41146333886202,46.6203529038078,1583900
1997-01-16,46.848228454589844,46.97166318704012,46.48741923665827,46.81024853691284,1308400
1997-01-17,47.1330680847168,47.2470078141722,46.857713738532915,46.91468360326062,1604000
1997-01-20,47.19003677368164,47.455896135786894,47.076097047065105,47.24700663698991,1889900
1997-01-21,47.56982421875,47.731238791947355,46.857701101702844,47.0191156749002,2785800
1997-01-22,47.911659240722656,47.911659240722656,47.32297060161746,47.588829987019814,1201600
1997-01-23,47.247013092041016,48.424390427935926,46.734284252215815,48.044591287324664,2601100
1997-01-24,46.63933181762695,47.34196018784364,46.63933181762695,47.32297023189184,2176000
1997-01-27,46.506431579589844,46.93370585910833,46.411481739696846,46.71532122735444,2108500
1997-01-28,46.63933181762695,47.303980275940035,46.18357287478369,47.171050584277424,4376000
1997-01-29,47.0950927734375,47.0950927734375,46.544384027296495,46.71529363816784,1122700
1997-01-30,47.70275115966797,47.721741108378026,47.038102954815905,47.32295218546679,2126300
1997-01-31,47.645809173583984,48.25348788763527,47.626819213769885,47.968638490423736,3208100
1997-02-03,47.78819274902344,47.940112296804955,47.61728325776923,47.83566760770516,755000
